Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2021-05-28 05:15:00,2676.41000000,2676.57000000,2650.00000000,2658.43000000,10475.21438000,1622179799999,27881975.57112400,13648,4902.41377000,13049096.52829300,0
2021-05-28 05:30:00,2658.79000000,2672.04000000,2603.00000000,2610.41000000,21333.68074000,1622180699999,56210714.50360660,33725,9567.91803000,25226446.59313850,0
2021-05-28 05:45:00,2610.42000000,2614.47000000,2556.14000000,2577.01000000,36734.52002000,1622181599999,94695998.05256640,54271,15947.10833000,41086614.53742150,0
2021-05-28 06:00:00,2577.00000000,2590.84000000,2551.01000000,2556.93000000,22145.65620000,1622182499999,56913344.50542160,33026,10725.12499000,27568192.51549870,0
2021-05-28 06:15:00,2556.93000000,2569.04000000,2522.00000000,2537.81000000,31817.26051000,1622183399999,80857923.65134980,45992,14008.41544000,35598437.84840780,0
2021-05-28 06:30:00,2537.80000000,2565.80000000,2513.00000000,2565.80000000,25851.50990000,1622184299999,65644178.05438990,36630,13021.44685000,33066838.73821390,0
2021-05-28 06:45:00,2565.79000000,2575.28000000,2542.23000000,2553.27000000,17710.58897000,1622185199999,45335940.54548790,26535,8566.12590000,21932407.14893300,0
2021-05-28 07:00:00,2553.65000000,2563.49000000,2524.31000000,2561.04000000,13256.98656000,1622186099999,33727695.06257300,23288,7050.81321000,17944951.55918150,0
2021-05-28 07:15:00,2561.16000000,2590.03000000,2556.44000000,2570.38000000,27127.89918000,1622186999999,69897990.07042940,30538,12979.05770000,33441101.00197920,0
2021-05-28 07:30:00,2570.38000000,2576.23000000,2548.03000000,2559.23000000,13101.05515000,1622187899999,33568756.16561820,18462,6140.60777000,15738269.20996090,0
2021-05-28 07:45:00,2559.24000000,2570.52000000,2539.05000000,2566.13000000,17724.71761000,1622188799999,45296520.81647880,19906,9108.74003000,23265938.86332610,0
2021-05-28 08:00:00,2566.69000000,2583.72000000,2538.15000000,2557.03000000,16678.28473000,1622189699999,42793354.65143900,24309,7957.23393000,20414885.15294590,0
2021-05-28 08:15:00,2557.72000000,2572.58000000,2550.34000000,2552.00000000,10308.50656000,1622190599999,26382429.70281670,15092,5198.22926000,13303953.77371500,0
2021-05-28 08:30:00,2551.97000000,2569.03000000,2547.11000000,2567.00000000,10554.74219000,1622191499999,26997508.01744860,13654,5773.51638000,14766317.10309530,0
2021-05-28 08:45:00,2567.00000000,2567.53000000,2485.85000000,2506.45000000,33799.53960000,1622192399999,85063716.99396460,47628,13531.62539000,34058684.20251780,0
2021-05-28 09:00:00,2506.45000000,2507.11000000,2460.44000000,2476.04000000,46339.17181000,1622193299999,114742981.59604930,57099,23298.18467000,57693113.45638150,0
2021-05-28 09:15:00,2476.13000000,2490.77000000,2434.07000000,2440.00000000,36214.30139000,1622194199999,89163521.50571440,48954,16793.88803000,41347798.23175360,0
2021-05-28 09:30:00,2439.94000000,2483.96000000,2439.00000000,2482.14000000,24374.61037000,1622195099999,60086161.99257500,33020,13160.86884000,32437493.85614750,0
2021-05-28 09:45:00,2482.15000000,2513.55000000,2475.00000000,2495.82000000,23315.28165000,1622195999999,58253632.52823170,30208,12442.91183000,31089712.04280400,0
2021-05-28 10:00:00,2495.85000000,2497.00000000,2466.68000000,2483.74000000,16614.55641000,1622196899999,41201517.05676750,23134,7879.14643000,19543495.41214570,0
2021-05-28 10:15:00,2483.73000000,2509.71000000,2475.03000000,2507.85000000,16061.83003000,1622197799999,40097602.26969890,22137,8815.19032000,22009918.30315330,0
2021-05-28 10:30:00,2507.66000000,2520.00000000,2491.01000000,2518.75000000,16112.18961000,1622198699999,40370182.47622600,20718,8649.98806000,21680389.22134770,0
2021-05-28 10:45:00,2518.75000000,2519.35000000,2492.00000000,2497.92000000,14230.94413000,1622199599999,35598255.54565900,19792,7399.55206000,18509590.45946840,0
2021-05-28 11:00:00,2497.98000000,2508.98000000,2477.10000000,2494.85000000,12310.93312000,1622200499999,30699306.69028480,19005,6072.88749000,15148303.47335030,0
2021-05-28 11:15:00,2494.39000000,2519.00000000,2465.00000000,2467.88000000,16540.13132000,1622201399999,41192375.44704800,24486,7826.99632000,19504342.59523600,0
2021-05-28 11:30:00,2467.76000000,2493.61000000,2455.72000000,2475.60000000,17301.08004000,1622202299999,42816899.23341410,22833,9070.18400000,22450542.40707960,0
2021-05-28 11:45:00,2475.60000000,2475.98000000,2419.46000000,2435.66000000,33941.78849000,1622203199999,82718925.87360670,43099,14982.12732000,36506815.10895490,0
2021-05-28 12:00:00,2435.65000000,2550.00000000,2421.43000000,2542.92000000,35413.79244000,1622204099999,88018140.42918560,45636,19645.63783000,48872060.92809710,0
2021-05-28 12:15:00,2543.45000000,2574.08000000,2515.08000000,2569.35000000,35496.60768000,1622204999999,90173903.23094940,46994,19668.85496000,49943954.65582080,0
2021-05-28 12:30:00,2569.63000000,2570.76000000,2534.92000000,2548.82000000,18859.65068000,1622205899999,48040098.94972400,25352,9255.48769000,23578621.03280270,0
2021-05-28 12:45:00,2548.92000000,2574.96000000,2537.00000000,2562.84000000,15817.10176000,1622206799999,40406277.40706100,22105,9249.61495000,23637240.63974330,0
2021-05-28 13:00:00,2562.84000000,2617.78000000,2562.28000000,2588.44000000,39117.34535000,1622207699999,101694550.42608130,45454,22104.60252000,57462990.66065960,0
2021-05-28 13:15:00,2588.44000000,2603.00000000,2575.00000000,2581.35000000,23918.13854000,1622208599999,61813111.51525250,24285,11256.89442000,29090712.62145450,0
2021-05-28 13:30:00,2581.43000000,2604.58000000,2579.00000000,2591.05000000,21802.84627000,1622209499999,56501253.99533350,20947,13007.78191000,33712594.52717280,0
2021-05-28 13:45:00,2590.92000000,2605.00000000,2583.32000000,2587.35000000,10465.93451000,1622210399999,27160837.56660110,14537,4958.93734000,12873763.15211100,0
2021-05-28 14:00:00,2587.48000000,2589.39000000,2563.21000000,2565.51000000,14777.23435000,1622211299999,38072199.25469650,22025,6971.93228000,17963469.07209780,0
2021-05-28 14:15:00,2565.37000000,2572.58000000,2551.45000000,2558.24000000,15823.99913000,1622212199999,40523040.06586360,21075,8610.50825000,22050627.09903800,0
2021-05-28 14:30:00,2558.24000000,2575.00000000,2540.40000000,2557.40000000,13612.74129000,1622213099999,34808493.65233570,19231,7005.89779000,17922281.47231430,0
2021-05-28 14:45:00,2557.41000000,2570.00000000,2543.04000000,2549.67000000,10816.67223000,1622213999999,27674116.07050130,15674,6345.12132000,16236559.45641920,0
2021-05-28 15:00:00,2549.66000000,2559.05000000,2530.00000000,2541.31000000,15633.02325000,1622214899999,39799237.31934420,19835,6653.28072000,16942311.59439440,0
2021-05-28 15:15:00,2541.31000000,2567.97000000,2541.31000000,2561.91000000,12812.57645000,1622215799999,32798009.15436620,14251,7988.06583000,20449512.35104970,0
2021-05-28 15:30:00,2561.90000000,2580.40000000,2553.23000000,2574.28000000,13462.74154000,1622216699999,34526270.41352940,16176,7570.77050000,19414888.87759900,0
2021-05-28 15:45:00,2574.27000000,2578.16000000,2548.81000000,2558.36000000,8689.20069000,1622217599999,22250931.53113520,12628,3488.29435000,8930902.20133350,0
2021-05-28 16:00:00,2558.92000000,2572.50000000,2514.00000000,2519.48000000,19680.54094000,1622218499999,49981707.94583530,27285,8270.89365000,21015162.47720700,0
2021-05-28 16:15:00,2519.49000000,2533.51000000,2503.00000000,2509.44000000,16964.03271000,1622219399999,42621698.60624790,22908,8900.03272000,22358851.20360990,0
2021-05-28 16:30:00,2509.69000000,2517.48000000,2492.80000000,2514.19000000,13454.73535000,1622220299999,33724917.70691150,18752,6825.79267000,17112464.00618210,0
2021-05-28 16:45:00,2514.65000000,2532.00000000,2470.00000000,2470.50000000,16169.62105000,1622221199999,40521076.14015090,22916,6352.01653000,15930293.75400750,0
2021-05-28 17:00:00,2470.02000000,2509.86000000,2456.25000000,2478.75000000,20992.58541000,1622222099999,52119120.13576580,30044,10282.16836000,25531082.49424330,0
2021-05-28 17:15:00,2478.47000000,2509.03000000,2478.31000000,2498.23000000,14032.69922000,1622222999999,35005253.93215470,16909,5784.09858000,14429054.05441670,0
2021-05-28 17:30:00,2498.23000000,2510.61000000,2491.03000000,2497.70000000,9624.86203000,1622223899999,24078529.64421470,11781,3989.93865000,9981274.91724930,0
2021-05-28 17:45:00,2497.87000000,2512.00000000,2484.87000000,2501.00000000,7659.35857000,1622224799999,19148181.48395810,11495,3835.80900000,9590543.57483600,0
2021-05-28 18:00:00,2501.00000000,2508.99000000,2471.21000000,2473.05000000,11757.59798000,1622225699999,29250645.81771610,16322,5197.78907000,12937521.46255580,0
2021-05-28 18:15:00,2473.50000000,2503.00000000,2472.45000000,2496.35000000,9839.28931000,1622226599999,24470645.58809400,13551,4801.52871000,11938916.96047820,0
2021-05-28 18:30:00,2496.35000000,2529.96000000,2495.94000000,2512.63000000,11592.87666000,1622227499999,29156194.47632520,15848,5989.88149000,15062121.97390800,0
2021-05-28 18:45:00,2512.34000000,2544.84000000,2503.44000000,2522.00000000,13897.47551000,1622228399999,35048777.84609030,15358,5367.88700000,13546315.89560900,0
2021-05-28 19:00:00,2522.18000000,2555.00000000,2518.27000000,2549.73000000,17778.07245000,1622229299999,44927862.37846990,13902,10541.77479000,26639251.40129240,0
2021-05-28 19:15:00,2549.95000000,2553.18000000,2500.72000000,2525.48000000,18658.30901000,1622230199999,47090437.35556520,20992,8667.54235000,21873201.67586890,0
2021-05-28 19:30:00,2525.48000000,2525.48000000,2492.36000000,2500.88000000,14168.08841000,1622231099999,35465635.09619830,17399,6844.18241000,17129675.41950200,0
2021-05-28 19:45:00,2500.69000000,2505.21000000,2492.85000000,2499.51000000,8907.52719000,1622231999999,22264013.71148290,11301,5256.75219000,13139045.99578450,0
2021-05-28 20:00:00,2499.14000000,2513.34000000,2498.00000000,2507.86000000,14908.65103000,1622232899999,37342052.68452240,19568,8520.65803000,21343495.88781290,0
2021-05-28 20:15:00,2507.97000000,2525.12000000,2498.22000000,2505.58000000,8872.12255000,1622233799999,22281205.18672970,17153,4548.56722000,11423235.25087750,0
2021-05-28 20:30:00,2505.61000000,2512.62000000,2451.10000000,2456.61000000,15686.93238000,1622234699999,38826154.61385060,28202,6131.45148000,15167976.16875290,0
2021-05-28 20:45:00,2456.61000000,2465.30000000,2420.00000000,2427.35000000,21080.03534000,1622235599999,51426353.78036840,29664,10549.03674000,25739021.13376120,0
2021-05-28 21:00:00,2427.34000000,2445.02000000,2383.46000000,2393.61000000,33625.35983000,1622236499999,80929603.16676980,51266,14954.05377000,36026577.79393500,0
2021-05-28 21:15:00,2393.84000000,2410.01000000,2327.38000000,2340.21000000,30479.52682000,1622237399999,72067946.35932510,49059,12811.18702000,30291682.17301720,0
2021-05-28 21:30:00,2340.42000000,2370.51000000,2334.27000000,2347.02000000,15230.75691000,1622238299999,35889523.31814340,29092,8181.66390000,19285165.66337250,0
2021-05-28 21:45:00,2347.02000000,2375.67000000,2345.75000000,2369.54000000,12066.44237000,1622239199999,28521049.24216450,21085,6025.21318000,14241330.34371710,0
2021-05-28 22:00:00,2369.56000000,2400.00000000,2366.15000000,2393.34000000,17628.30810000,1622240099999,42008600.53307960,28478,9391.69309000,22384698.96535250,0
2021-05-28 22:15:00,2393.34000000,2410.02000000,2358.54000000,2369.13000000,19039.55283000,1622240999999,45351146.30940570,30884,9329.56169000,22217779.92350230,0
2021-05-28 22:30:00,2369.61000000,2396.85000000,2369.00000000,2372.90000000,12601.68739000,1622241899999,30024087.06335040,22464,6348.55357000,15128879.58636100,0
2021-05-28 22:45:00,2372.83000000,2394.17000000,2370.26000000,2388.80000000,10389.15629000,1622242799999,24736909.78977820,19141,5322.23615000,12671076.22775150,0
2021-05-28 23:00:00,2388.84000000,2409.00000000,2380.02000000,2395.53000000,9636.07815000,1622243699999,23077458.16094700,14321,4265.88384000,10216261.46497780,0
2021-05-28 23:15:00,2395.54000000,2405.00000000,2388.78000000,2403.09000000,7778.09328000,1622244599999,18663806.81485310,10803,3939.97548000,9454992.16546180,0
2021-05-28 23:30:00,2403.29000000,2434.73000000,2398.50000000,2421.32000000,13753.55295000,1622245499999,33260748.15788480,19546,6492.73230000,15704264.46468680,0
2021-05-28 23:45:00,2421.32000000,2434.67000000,2410.20000000,2412.10000000,7416.15080000,1622246399999,17960605.77236400,11143,3583.60997000,8679294.89077930,0
2021-05-29 00:00:00,2412.34000000,2447.34000000,2394.40000000,2443.27000000,22738.37698000,1622247299999,55049298.51635080,33691,11193.63069000,27111634.18328870,0
2021-05-29 00:15:00,2443.44000000,2464.39000000,2438.00000000,2457.64000000,15456.25672000,1622248199999,37915654.46052810,23631,8013.35922000,19661470.79461610,0
2021-05-29 00:30:00,2457.64000000,2459.58000000,2440.63000000,2451.62000000,7897.70521000,1622249099999,19349598.32571640,15069,3745.94203000,9176981.06040730,0
2021-05-29 00:45:00,2452.32000000,2502.73000000,2451.89000000,2492.28000000,18217.08120000,1622249999999,45258866.75475330,27275,9697.30872000,24078466.42472980,0
2021-05-29 01:00:00,2492.10000000,2522.58000000,2491.89000000,2511.84000000,15376.31090000,1622250899999,38581514.83011380,22506,7690.93843000,19299127.09590760,0
2021-05-29 01:15:00,2511.84000000,2539.90000000,2499.91000000,2531.22000000,14888.63693000,1622251799999,37521901.96897680,21845,8260.80540000,20830212.06070370,0
2021-05-29 01:30:00,2531.27000000,2535.21000000,2515.04000000,2521.00000000,8353.30323000,1622252699999,21099235.05839710,12455,3987.63479000,10072106.42590000,0
2021-05-29 01:45:00,2521.49000000,2528.00000000,2497.23000000,2526.86000000,14499.41100000,1622253599999,36422234.97030240,19618,7717.72444000,19380822.74984680,0
2021-05-29 02:00:00,2526.72000000,2540.33000000,2512.37000000,2525.63000000,16553.43853000,1622254499999,41859754.22174470,19735,9146.55121000,23132847.05433110,0
2021-05-29 02:15:00,2525.63000000,2525.99000000,2498.00000000,2498.21000000,20427.38527000,1622255399999,51252479.22413240,25675,11584.54415000,29065580.37484760,0
2021-05-29 02:30:00,2498.21000000,2513.99000000,2498.20000000,2511.98000000,5799.55910000,1622256299999,14548246.47655860,14153,2722.28597000,6828550.52342670,0
2021-05-29 02:45:00,2511.98000000,2520.80000000,2501.83000000,2513.97000000,5935.46423000,1622257199999,14906609.45448720,12799,2765.81656000,6946205.75936910,0
2021-05-29 03:00:00,2514.36000000,2521.49000000,2499.77000000,2509.44000000,6660.50165000,1622258099999,16709412.03907140,11304,2928.57303000,7348810.12085490,0
2021-05-29 03:15:00,2509.38000000,2546.52000000,2507.38000000,2535.01000000,16900.23355000,1622258999999,42770602.86902430,20037,10092.15290000,25533979.54049610,0
2021-05-29 03:30:00,2535.00000000,2539.49000000,2515.18000000,2518.01000000,8172.71010000,1622259899999,20638380.44370020,11123,3736.22882000,9435729.07622630,0
2021-05-29 03:45:00,2518.36000000,2531.11000000,2508.48000000,2525.29000000,6634.61108000,1622260799999,16708170.06228370,9504,3129.79150000,7883753.98595280,0
2021-05-29 04:00:00,2525.29000000,2535.41000000,2512.93000000,2517.83000000,9542.29252000,1622261699999,24082579.62807850,13199,4793.78943000,12099799.34605920,0
2021-05-29 04:15:00,2518.20000000,2524.42000000,2507.75000000,2523.11000000,5826.26307000,1622262599999,14652440.72388460,8467,2569.01325000,6462085.41389410,0
2021-05-29 04:30:00,2523.12000000,2531.44000000,2506.75000000,2512.13000000,8158.31183000,1622263499999,20545228.32438490,9167,4433.48487000,11161563.56499220,0
2021-05-29 04:45:00,2511.82000000,2522.54000000,2462.45000000,2468.51000000,23638.57221000,1622264399999,58744732.45768490,25018,10667.98493000,26515796.79179330,0
2021-05-29 05:00:00,2468.70000000,2494.40000000,2468.70000000,2492.27000000,11326.93906000,1622265299999,28136631.40894240,21559,5626.53031000,13974491.71556570,0
2021-05-29 05:15:00,2492.27000000,2574.27000000,2492.27000000,2564.74000000,38121.09651000,1622266199999,96947053.85765790,57472,20837.59549000,52961371.12058680,0
2021-05-29 05:30:00,2564.63000000,2566.74000000,2539.80000000,2547.02000000,12295.82382000,1622267099999,31358701.26886830,24663,6029.67724000,15378906.51655580,0
2021-05-29 05:45:00,2547.05000000,2553.21000000,2536.89000000,2540.65000000,7285.42825000,1622267999999,18522085.57970020,18717,3601.38691000,9157655.58660140,0
2021-05-29 06:00:00,2540.92000000,2555.77000000,2540.05000000,2550.00000000,8452.60828000,1622268899999,21546562.88027600,15985,4483.69786000,11428552.95643390,0
2021-05-29 06:15:00,2550.00000000,2552.09000000,2540.40000000,2546.45000000,6646.82615000,1622269799999,16924705.98021280,13839,3810.08891000,9702205.56453280,0
2021-05-29 06:30:00,2546.44000000,2547.42000000,2536.17000000,2543.03000000,7373.55208000,1622270699999,18737667.81574120,13527,3583.13354000,9106814.69550110,0
2021-05-29 06:45:00,2543.03000000,2544.90000000,2517.12000000,2521.65000000,10267.58437000,1622271599999,25964474.88424830,18456,5099.23584000,12894298.32502840,0
2021-05-29 07:00:00,2521.65000000,2532.74000000,2515.19000000,2524.45000000,9120.51484000,1622272499999,23032122.95586330,11627,4679.93657000,11817531.29934460,0
2021-05-29 07:15:00,2524.45000000,2528.88000000,2512.33000000,2514.80000000,7814.44418000,1622273399999,19686736.78528850,10950,4535.37447000,11425541.37256210,0
2021-05-29 07:30:00,2514.80000000,2519.46000000,2481.09000000,2490.00000000,16349.94200000,1622274299999,40838203.34037190,19323,7627.47451000,19051342.46886260,0
2021-05-29 07:45:00,2490.00000000,2499.00000000,2487.76000000,2488.96000000,6698.35102000,1622275199999,16697920.70725570,9802,3350.83222000,8352777.48940330,0
